hwidmatch,manufacturer,md5,model,url,chrome_version
GARG360,Axioo,1b3e60642226cd78117003250ddcd10c,Axioo Chromebook 360,https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_15604.57.0_octopus_recovery_stable-channel_mp-v32.bin.zip,118.0.5993.124
GARG360,Baicells,1b3e60642226cd78117003250ddcd10c,Baicells Chromebook BB01,https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_15604.57.0_octopus_recovery_stable-channel_mp-v32.bin.zip,118.0.5993.124
GARG,Baicells,1b3e60642226cd78117003250ddcd10c,Baicells Chromebook BB01,https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_15604.57.0_octopus_recovery_stable-channel_mp-v32.bin.zip,118.0.5993.124
GARG,CTL,1b3e60642226cd78117003250ddcd10c,CTL Chromebook NL71/CT/LTE,https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_15604.57.0_octopus_recovery_stable-channel_mp-v32.bin.zip,118.0.5993.124
GARG360,CTL,1b3e60642226cd78117003250ddcd10c,CTL Chromebook NL71T/TW/TWB,https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_15604.57.0_octopus_recovery_stable-channel_mp-v32.bin.zip,118.0.5993.124
GARFOUR,CTL,1b3e60642226cd78117003250ddcd10c,CTL Chromebook NL81/NL81T,https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_15604.57.0_octopus_recovery_stable-channel_mp-v32.bin.zip,118.0.5993.124
FOOB,CTL,1b3e60642226cd78117003250ddcd10c,"CTL Chromebook VX11,  CTL Chromebook VX11T",https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_15604.57.0_octopus_recovery_stable-channel_mp-v32.bin.zip,118.0.5993.124
FOOB360,CTL,1b3e60642226cd78117003250ddcd10c,CTL Chromebook VX11T,https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_15604.57.0_octopus_recovery_stable-channel_mp-v32.bin.zip,118.0.5993.124
VORTICON,HP,1b3e60642226cd78117003250ddcd10c,Chromebook 11 G8 EE,https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_15604.57.0_octopus_recovery_stable-channel_mp-v32.bin.zip,118.0.5993.124
DORP,HP,1b3e60642226cd78117003250ddcd10c,Chromebook 14 G6,https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_15604.57.0_octopus_recovery_stable-channel_mp-v32.bin.zip,118.0.5993.124
VORTININJA,HP,1b3e60642226cd78117003250ddcd10c,Chromebook x360 11 G3 EE,https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_15604.57.0_octopus_recovery_stable-channel_mp-v32.bin.zip,118.0.5993.124
BLOOG,HP,1b3e60642226cd78117003250ddcd10c,Chromebook x360 12b-ca0,https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_15604.57.0_octopus_recovery_stable-channel_mp-v32.bin.zip,118.0.5993.124
BLOOGUARD,HP,1b3e60642226cd78117003250ddcd10c,Chromebook x360 14a-ca0,https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_15604.57.0_octopus_recovery_stable-channel_mp-v32.bin.zip,118.0.5993.124
BLOOGUARD,HP,1b3e60642226cd78117003250ddcd10c,Chromebook x360 14b-ca0,https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_15604.57.0_octopus_recovery_stable-channel_mp-v32.bin.zip,118.0.5993.124
FLEEX,Dell,1b3e60642226cd78117003250ddcd10c,Dell Chromebook 3100,https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_15604.57.0_octopus_recovery_stable-channel_mp-v32.bin.zip,118.0.5993.124
GRABBITER,Dell,1b3e60642226cd78117003250ddcd10c,Dell Chromebook 3100 2-in-1,https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_15604.57.0_octopus_recovery_stable-channel_mp-v32.bin.zip,118.0.5993.124
ORBATRIX,Dell,1b3e60642226cd78117003250ddcd10c,Dell Chromebook 3400,https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_15604.57.0_octopus_recovery_stable-channel_mp-v32.bin.zip,118.0.5993.124
GARG,Evercoss,1b3e60642226cd78117003250ddcd10c,EVERCOSS Chromebook CB1/CB1A,https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_15604.57.0_octopus_recovery_stable-channel_mp-v32.bin.zip,118.0.5993.124
GARG360,Evercoss,1b3e60642226cd78117003250ddcd10c,EVERCOSS Chromebook CB1A,https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_15604.57.0_octopus_recovery_stable-channel_mp-v32.bin.zip,118.0.5993.124
GARG,GSA,1b3e60642226cd78117003250ddcd10c,Edxis Chromebook 11 (S20-C),https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_15604.57.0_octopus_recovery_stable-channel_mp-v32.bin.zip,118.0.5993.124
GARG360,GSA,1b3e60642226cd78117003250ddcd10c,Edxis Chromebook 11 (S20-X),https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_15604.57.0_octopus_recovery_stable-channel_mp-v32.bin.zip,118.0.5993.124
MIMROCK,HP,1b3e60642226cd78117003250ddcd10c,HP Chromebook 11 G7 EE,https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_15604.57.0_octopus_recovery_stable-channel_mp-v32.bin.zip,118.0.5993.124
BLOOGLET,HP,1b3e60642226cd78117003250ddcd10c,HP Chromebook 14a-na0,https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_15604.57.0_octopus_recovery_stable-channel_mp-v32.bin.zip,118.0.5993.124
MEEP,HP,1b3e60642226cd78117003250ddcd10c,HP Chromebook x360 11 G2 EE,https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_15604.57.0_octopus_recovery_stable-channel_mp-v32.bin.zip,118.0.5993.124
LASER14,Lenovo,1b3e60642226cd78117003250ddcd10c,IdeaPad 3 CB 14IGL05,https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_15604.57.0_octopus_recovery_stable-channel_mp-v32.bin.zip,118.0.5993.124
PHASER360,Lenovo,1b3e60642226cd78117003250ddcd10c,IdeaPad Flex 3 CB 11IGL05,https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_15604.57.0_octopus_recovery_stable-channel_mp-v32.bin.zip,118.0.5993.124
LICK,Lenovo,1b3e60642226cd78117003250ddcd10c,Ideapad 3 Chromebook,https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_15604.57.0_octopus_recovery_stable-channel_mp-v32.bin.zip,118.0.5993.124
GARG,SNS,1b3e60642226cd78117003250ddcd10c,JOI Chromebook C100,https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_15604.57.0_octopus_recovery_stable-channel_mp-v32.bin.zip,118.0.5993.124
GARG360,SNS,1b3e60642226cd78117003250ddcd10c,JOI Chromebook C100,https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_15604.57.0_octopus_recovery_stable-channel_mp-v32.bin.zip,118.0.5993.124
PHASER,Lenovo,1b3e60642226cd78117003250ddcd10c,Lenovo 100e Chromebook 2nd Gen,https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_15604.57.0_octopus_recovery_stable-channel_mp-v32.bin.zip,118.0.5993.124
PHASER360,Lenovo,1b3e60642226cd78117003250ddcd10c,Lenovo 300e/500e Chromebook 2nd Gen,https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_15604.57.0_octopus_recovery_stable-channel_mp-v32.bin.zip,118.0.5993.124
PHASER360,Lenovo,1b3e60642226cd78117003250ddcd10c,Lenovo Chromebook C340-11/300e/500e Chromebook 2nd Gen,https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_15604.57.0_octopus_recovery_stable-channel_mp-v32.bin.zip,118.0.5993.124
LASER14,Lenovo,1b3e60642226cd78117003250ddcd10c,Lenovo Chromebook S340-14 and Lenovo Chromebook S340-14 Touch,https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_15604.57.0_octopus_recovery_stable-channel_mp-v32.bin.zip,118.0.5993.124
GARG,Multilaser,1b3e60642226cd78117003250ddcd10c,Multilaser Chromebook M11C-PC914,https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_15604.57.0_octopus_recovery_stable-channel_mp-v32.bin.zip,118.0.5993.124
GARG360,Multilaser,1b3e60642226cd78117003250ddcd10c,Multilaser Chromebook M11HC-PC915,https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_15604.57.0_octopus_recovery_stable-channel_mp-v32.bin.zip,118.0.5993.124
PHASER360,NEC,1b3e60642226cd78117003250ddcd10c,NEC Chromebook Y1,https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_15604.57.0_octopus_recovery_stable-channel_mp-v32.bin.zip,118.0.5993.124
PHASER360,NEC,1b3e60642226cd78117003250ddcd10c,NEC Chromebook Y1 Gen 2,https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_15604.57.0_octopus_recovery_stable-channel_mp-v32.bin.zip,118.0.5993.124
DOOD,NEC,1b3e60642226cd78117003250ddcd10c,NEC Chromebook Y2,https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_15604.57.0_octopus_recovery_stable-channel_mp-v32.bin.zip,118.0.5993.124
DROID,Packard Bell,1b3e60642226cd78117003250ddcd10c,Packard Bell Chromebook 314 (PCB314),https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_15604.57.0_octopus_recovery_stable-channel_mp-v32.bin.zip,118.0.5993.124
GARG,Pixart,1b3e60642226cd78117003250ddcd10c,Pixart Rxart Chromebook,https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_15604.57.0_octopus_recovery_stable-channel_mp-v32.bin.zip,118.0.5993.124
GARG360,Pixart,1b3e60642226cd78117003250ddcd10c,Pixart Rxart Chromebook,https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_15604.57.0_octopus_recovery_stable-channel_mp-v32.bin.zip,118.0.5993.124
GARG,Poin2,1b3e60642226cd78117003250ddcd10c,Poin2 Chromebook 11A,https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_15604.57.0_octopus_recovery_stable-channel_mp-v32.bin.zip,118.0.5993.124
GARG360,Poin2,1b3e60642226cd78117003250ddcd10c,Poin2 Chromebook 11A,https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_15604.57.0_octopus_recovery_stable-channel_mp-v32.bin.zip,118.0.5993.124
FOOB360,Poin2,1b3e60642226cd78117003250ddcd10c,Poin2 Chromebook 11P,https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_15604.57.0_octopus_recovery_stable-channel_mp-v32.bin.zip,118.0.5993.124
FOOB,Poin2,1b3e60642226cd78117003250ddcd10c,Poin2 Chromebook 11P,https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_15604.57.0_octopus_recovery_stable-channel_mp-v32.bin.zip,118.0.5993.124
GARG,Positivo,1b3e60642226cd78117003250ddcd10c,Positivo Chromebook N2210,https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_15604.57.0_octopus_recovery_stable-channel_mp-v32.bin.zip,118.0.5993.124
GARG360,Positivo,1b3e60642226cd78117003250ddcd10c,Positivo Chromebook N2212,https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_15604.57.0_octopus_recovery_stable-channel_mp-v32.bin.zip,118.0.5993.124
GARG360,PT Supertone,1b3e60642226cd78117003250ddcd10c,SPC Chromebook X1 Mini,https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_15604.57.0_octopus_recovery_stable-channel_mp-v32.bin.zip,118.0.5993.124
GARG,PT Supertone,1b3e60642226cd78117003250ddcd10c,SPC Chromebook X1 Mini,https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_15604.57.0_octopus_recovery_stable-channel_mp-v32.bin.zip,118.0.5993.124
BLUEBIRD,Samsung,1b3e60642226cd78117003250ddcd10c,Samsung Chromebook 4,https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_15604.57.0_octopus_recovery_stable-channel_mp-v32.bin.zip,118.0.5993.124
CASTA,Samsung,1b3e60642226cd78117003250ddcd10c,Samsung Chromebook 4+,https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_15604.57.0_octopus_recovery_stable-channel_mp-v32.bin.zip,118.0.5993.124
GARG,Sector 5,1b3e60642226cd78117003250ddcd10c,Sector 5 E4 LTE Chromebook,https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_15604.57.0_octopus_recovery_stable-channel_mp-v32.bin.zip,118.0.5993.124
GARG,WS Uniforms,1b3e60642226cd78117003250ddcd10c,WS Chromebook A101,https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_15604.57.0_octopus_recovery_stable-channel_mp-v32.bin.zip,118.0.5993.124
GARG360,WS Uniforms,1b3e60642226cd78117003250ddcd10c,WS Chromebook A101,https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_15604.57.0_octopus_recovery_stable-channel_mp-v32.bin.zip,118.0.5993.124
GARG,OLPC,1b3e60642226cd78117003250ddcd10c,XO Chromebook,https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_15604.57.0_octopus_recovery_stable-channel_mp-v32.bin.zip,118.0.5993.124
GARG360,Zyrex,1b3e60642226cd78117003250ddcd10c,Zyrex Chromebook 360,https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_15604.57.0_octopus_recovery_stable-channel_mp-v32.bin.zip,118.0.5993.124
GARG,Zyrex,1b3e60642226cd78117003250ddcd10c,Zyrex Chromebook M432-1/M432-128/Zyrex Chromebook 360-1,https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_15604.57.0_octopus_recovery_stable-channel_mp-v32.bin.zip,118.0.5993.124
ORCO,Lenovo,cfa46dbd5cda6c631923d7d02447034b,Lenovo 100S Chromebook,https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_14092.77.0_orco_recovery_stable-channel_mp-v2.bin.zip,93.0.4577.107
PANTHER,Asus,85a09b9ed865111e60250941484cf87c,ASUS Chromebox (CN60),https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_12239.92.1_panther_recovery_stable-channel_mp-v2.bin.zip,76.0.3809.136
PI,Samsung,9f00f1c84a1d89542c938d11c1179d20,"Samsung Chromebook 2 13""",https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_12105.100.0_peach-pi_recovery_stable-channel_pi-mp-v2.bin.zip,75.0.3770.144
PIT,Samsung,ae36e16f5c1db382d84609a57946bd64,"Samsung Chromebook 2 11""",https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_12105.100.0_peach-pit_recovery_stable-channel_pit-mp-v3.bin.zip,75.0.3770.144
PEPPY,Acer,ef796cf6ae7f8d18d7e599a3654a8604,"Acer Chromebook 11 (C720, C720P)",https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_12239.92.0_peppy_recovery_stable-channel_mp-v3.bin.zip,76.0.3809.136
DUFFY,Asus,a48e893fa2c83e5879777877aad4c978,ASUS Chromebox 4,https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_15604.57.0_puff_recovery_stable-channel_mp-v12.bin.zip,118.0.5993.124
FAFFY,Asus,a48e893fa2c83e5879777877aad4c978,ASUS Fanless Chromebox,https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_15604.57.0_puff_recovery_stable-channel_mp-v12.bin.zip,118.0.5993.124
KAISA,Acer,a48e893fa2c83e5879777877aad4c978,Acer Chromebox CXI4,https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_15604.57.0_puff_recovery_stable-channel_mp-v12.bin.zip,118.0.5993.124
WYVERN-JLOF,CTL,a48e893fa2c83e5879777877aad4c978,CTL Chromebox CBx2/Enterprise CBx2,https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_15604.57.0_puff_recovery_stable-channel_mp-v12.bin.zip,118.0.5993.124
DOOLY-SBGV,HP,a48e893fa2c83e5879777877aad4c978,HP Chromebase 21.5 inch All-in-One Desktop,https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_15604.57.0_puff_recovery_stable-channel_mp-v12.bin.zip,118.0.5993.124
NOIBAT,HP,a48e893fa2c83e5879777877aad4c978,HP Chromebox G3,https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_15604.57.0_puff_recovery_stable-channel_mp-v12.bin.zip,118.0.5993.124
WYVERN-JOTV,Promethean,a48e893fa2c83e5879777877aad4c978,Promethean Chromebox 2,https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_15604.57.0_puff_recovery_stable-channel_mp-v12.bin.zip,118.0.5993.124
WYVERN-JRVR,Viewsonic,a48e893fa2c83e5879777877aad4c978,ViewSonic NMP760 Chromebox,https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_15604.57.0_puff_recovery_stable-channel_mp-v12.bin.zip,118.0.5993.124
WYVERN-HOIZ,Google ChromeOS,a48e893fa2c83e5879777877aad4c978,Wyvern MobLab,https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_15604.57.0_puff_recovery_stable-channel_mp-v12.bin.zip,118.0.5993.124
PYRO,Lenovo,5ff19cb1c7d02b306ccba8150a113c1c,Lenovo ThinkPad 11e 4th Gen Chromebook,https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_15604.57.0_pyro_recovery_stable-channel_mp-v2.bin.zip,118.0.5993.124
QUAWKS,Asus,cc4a7333429399c35295176b7c5ea8d7,ASUS Chromebook C300,https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_12239.92.0_quawks_recovery_stable-channel_mp-v3.bin.zip,76.0.3809.136
LEONA,Asus,4b5b8c86cb7060bf7de410576e5ce4ce,ASUS Chromebook C425,https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_15604.57.0_rammus_recovery_stable-channel_mp-v3.bin.zip,118.0.5993.124
SHYVANA,Asus,4b5b8c86cb7060bf7de410576e5ce4ce,ASUS Chromebook Flip C433,https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_15604.57.0_rammus_recovery_stable-channel_mp-v3.bin.zip,118.0.5993.124
SHYVANA,Asus,4b5b8c86cb7060bf7de410576e5ce4ce,ASUS Chromebook Flip C434,https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_15604.57.0_rammus_recovery_stable-channel_mp-v3.bin.zip,118.0.5993.124
REEF,Asus,72cee45d6210534571911b0dee8045e6,ASUS Chromebook Flip C213,https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_15604.57.0_reef_recovery_stable-channel_mp-v4.bin.zip,118.0.5993.124
REEF,Acer,72cee45d6210534571911b0dee8045e6,Acer Chromebook Spin 11 (R751T / CP511),https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_15604.57.0_reef_recovery_stable-channel_mp-v4.bin.zip,118.0.5993.124
REKS,Lenovo,7119d299c2095639b1794177989bf357,Lenovo N22 Chromebook,https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_14816.131.0_reks_recovery_stable-channel_mp-v4.bin.zip,103.0.5060.132
REKS,Lenovo,7119d299c2095639b1794177989bf357,Lenovo N23 Chromebook,https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_14816.131.0_reks_recovery_stable-channel_mp-v4.bin.zip,103.0.5060.132
REKS,Lenovo,7119d299c2095639b1794177989bf357,Lenovo N23 Chromebook (Touch),https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_14816.131.0_reks_recovery_stable-channel_mp-v4.bin.zip,103.0.5060.132
REKS,Lenovo,7119d299c2095639b1794177989bf357,Lenovo N42 Chromebook,https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_14816.131.0_reks_recovery_stable-channel_mp-v4.bin.zip,103.0.5060.132
RELM,Acer,50462858924d5c62854e54c90b06588d,"Acer Chromebook 11 N7 (C731, C731T)",https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_14816.131.0_relm_recovery_stable-channel_mp-v8.bin.zip,103.0.5060.132
RELM,CTL,50462858924d5c62854e54c90b06588d,CTL NL61 Chromebook,https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_14816.131.0_relm_recovery_stable-channel_mp-v8.bin.zip,103.0.5060.132
RELM,CDI,50462858924d5c62854e54c90b06588d,EduGear Chromebook R,https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_14816.131.0_relm_recovery_stable-channel_mp-v8.bin.zip,103.0.5060.132
RELM,Edxis,50462858924d5c62854e54c90b06588d,Edxis Education Chromebook (NL6D),https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_14816.131.0_relm_recovery_stable-channel_mp-v8.bin.zip,103.0.5060.132
RELM,HP,50462858924d5c62854e54c90b06588d,HP Chromebook 11 G5 EE,https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_14816.131.0_relm_recovery_stable-channel_mp-v8.bin.zip,103.0.5060.132
RELM,Mercer/Mustek,50462858924d5c62854e54c90b06588d,Mecer V2 Chromebook,https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_14816.131.0_relm_recovery_stable-channel_mp-v8.bin.zip,103.0.5060.132
RELM,Quanta CL,50462858924d5c62854e54c90b06588d,N/A,https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_14816.131.0_relm_recovery_stable-channel_mp-v8.bin.zip,103.0.5060.132
RELM,Positivo,50462858924d5c62854e54c90b06588d,Positivo Chromebook C216B,https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_14816.131.0_relm_recovery_stable-channel_mp-v8.bin.zip,103.0.5060.132
RIKKU,Acer,40e446ea674a51867ddf6aff87906961,Acer Chromebox CXI2 / CXV2,https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_13816.82.0_rikku_recovery_stable-channel_mp-v2.bin.zip,90.0.4430.218
SAMUS,Google,a2397de8a44e091fceefc1310b2c0519,Google Chromebook Pixel (2015),https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_13904.77.0_samus_recovery_stable-channel_mp-v3.bin.zip,91.0.4472.147
SAND,Acer,7f637755252faf6fa215bd2e0bffbd78,"Acer Chromebook 15 (CB515-1H, CB515-1HT)",https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_15604.57.0_sand_recovery_stable-channel_mp-v2.bin.zip,118.0.5993.124
ARCADA,Dell,5eb5ee2460290eef42752857a492db29,Dell Latitude 5300 2-in-1 Chromebook Enterprise,https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_15604.57.0_sarien_recovery_stable-channel_mp-v4.bin.zip,118.0.5993.124
SARIEN,Dell,5eb5ee2460290eef42752857a492db29,Dell Latitude 5400 Chromebook Enterprise,https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_15604.57.0_sarien_recovery_stable-channel_mp-v4.bin.zip,118.0.5993.124
DRUWL,AOpen,bbe8da38875c02ace73a5b330fedd2d6,AOpen Chromebook Commercial Tab,https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_15509.81.0_scarlet_recovery_stable-channel_mp-v8.bin.zip,116.0.5845.210
DUMO,Asus,bbe8da38875c02ace73a5b330fedd2d6,ASUS Chromebook Tablet CT100,https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_15509.81.0_scarlet_recovery_stable-channel_mp-v8.bin.zip,116.0.5845.210
SCARLET,Acer,bbe8da38875c02ace73a5b330fedd2d6,Acer Chromebook Tab 10,https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_15509.81.0_scarlet_recovery_stable-channel_mp-v8.bin.zip,116.0.5845.210
DRUWL,CTL,bbe8da38875c02ace73a5b330fedd2d6,CTL Chromebook Tablet Tx1 for Education,https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_15509.81.0_scarlet_recovery_stable-channel_mp-v8.bin.zip,116.0.5845.210
DRUWL,Quanta CL,bbe8da38875c02ace73a5b330fedd2d6,druwl,https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_15509.81.0_scarlet_recovery_stable-channel_mp-v8.bin.zip,116.0.5845.210
SENTRY,Lenovo,4ba25fbc97a3437203a1e093e504be0a,Lenovo ThinkPad 13,https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_15393.58.0_sentry_recovery_stable-channel_mp-v2.bin.zip,113.0.5672.134
SETZER,HP,89a5bd799e9f8c53afe2509e23ae5ef5,Chromebook 11-v0,https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_14816.131.0_setzer_recovery_stable-channel_mp.bin.zip,103.0.5060.132
FROSTFLOW-INHJ,Asus,1278cf6e6822383d836bfa5697240a68,ASUS Chromebook CM34 Flip,https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_15604.56.0_skyrim_recovery_stable-channel_mp-v5.bin.zip,118.0.5993.123
MARKARTH-VVBN,Acer,1278cf6e6822383d836bfa5697240a68,"Acer Chromebook Plus 514 (CB514-3H, CB514-3HT)",https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_15604.56.0_skyrim_recovery_stable-channel_mp-v5.bin.zip,118.0.5993.123
WHITERUN-WPKT,Dell,1278cf6e6822383d836bfa5697240a68,Dell Latitude 3445 Chromebook,https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_15604.56.0_skyrim_recovery_stable-channel_mp-v5.bin.zip,118.0.5993.123
SNAPPY,HP,5e29e3e66842e127432ca7d3777ea181,Chromebook 11-ae0 / Chromebook 11-ae1,https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_15604.57.0_snappy_recovery_stable-channel_mp-v2.bin.zip,118.0.5993.124
SNAPPY,HP,5e29e3e66842e127432ca7d3777ea181,Chromebook 14-ca1 / Chromebook 14-ca0,https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_15604.57.0_snappy_recovery_stable-channel_mp-v2.bin.zip,118.0.5993.124
SNAPPY,HP,5e29e3e66842e127432ca7d3777ea181,HP Chromebook 11 G6 EE / Chromebook 11a,https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_15604.57.0_snappy_recovery_stable-channel_mp-v2.bin.zip,118.0.5993.124
SORAKA,HP,f80ba80d653976a834518244228778b9,Chromebook x2 12-f0,https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_15604.57.0_soraka_recovery_stable-channel_mp-v2.bin.zip,118.0.5993.124
